name,diameter,weight,red,green,blue
1,12.38,210.89,135,74,18
1,12.38,210.99,160,79,2
1,12.39,211.05,148,57,20
1,12.35,210.6,142,80,17
1,12.35,210.58,141,75,15
1,12.33,210.36,143,70,12
1,12.33,210.36,154,61,22
1,12.33,210.36,145,60,24
1,12.33,210.35,160,61,28
1,12.33,210.34,168,73,26
1,12.33,210.33,157,63,6
1,12.33,210.3,148,75,23
1,12.33,210.3,159,77,2
1,12.33,210.29,152,66,13
1,12.33,210.25,165,59,7
1,12.33,210.24,142,78,28
1,12.33,210.24,145,68,33
1,12.32,210.23,153,62,13
1,12.32,210.23,182,85,26
1,12.32,210.19,144,60,8
1,12.34,210.39,129,64,17
1,12.34,210.41,143,56,2
1,12.34,210.43,156,66,14
1,12.34,210.46,139,64,4
1,12.35,210.58,160,55,2
1,12.35,210.58,134,67,27
1,12.35,210.58,159,62,31
1,12.35,210.57,167,71,23
1,12.35,210.57,155,61,17
1,12.34,210.55,169,49,15
1,12.34,210.55,162,73,11
1,12.35,210.6,148,84,17
1,12.34,210.55,146,73,2
1,12.34,210.52,150,77,2
1,12.34,210.51,147,81,19
1,12.34,210.5,153,74,14
1,12.34,210.48,155,69,26
1,12.34,210.48,141,77,20
1,12.34,210.47,152,64,2
1,12.34,210.47,132,57,18
1,12.34,210.53,153,61,18
1,12.39,211.07,144,62,22
1,12.39,211.07,169,80,31
1,12.39,211.07,138,51,27
1,12.43,211.81,165,74,41
1,12.43,211.8,159,75,5
1,12.43,211.8,150,61,22
1,12.43,211.8,157,75,17
1,12.43,211.73,168,70,34
1,12.43,211.72,146,71,25
1,12.43,211.71,171,81,19
1,12.43,211.71,170,63,2
1,12.43,211.71,160,72,28
1,12.43,211.69,152,70,12
1,12.43,211.68,150,41,2
1,12.43,211.67,164,78,2
1,12.43,211.64,152,71,13
1,12.43,211.63,155,77,4
1,12.43,211.61,162,79,10
1,12.44,211.81,153,69,6
1,12.44,211.81,150,81,18
1,12.44,211.81,174,73,20
1,12.44,211.88,167,57,31
1,12.45,212.08,144,69,21
1,12.45,212.07,164,72,27
1,12.45,212.07,165,83,28
1,12.45,212.06,135,63,11
1,12.45,212.04,168,88,41
1,12.45,212.03,151,89,18
1,12.45,212.02,146,69,19
1,12.42,211.6,153,63,11
1,12.45,212.02,141,83,10
1,12.45,212.01,159,72,2
1,12.44,211.97,140,78,14
1,12.44,211.97,182,77,18
1,12.44,211.94,132,86,5
1,12.44,211.93,149,90,21
1,12.44,211.93,136,82,11
1,12.44,211.89,151,53,23
1,12.45,212.01,144,84,10
1,12.42,211.58,163,69,4
1,12.42,211.56,145,69,26
1,12.42,211.56,155,83,19
1,12.4,211.29,153,69,18
1,12.4,211.27,152,72,14
1,12.4,211.21,153,66,21
1,12.4,211.19,141,69,10
1,12.4,211.18,144,56,17
1,12.39,211.17,135,60,7
1,12.39,211.16,152,85,35
1,12.4,211.32,148,84,10
1,12.39,211.16,137,65,24
1,12.39,211.14,134,63,14
1,12.39,211.14,160,62,24
1,12.39,211.13,135,62,6
1,12.39,211.13,145,72,3
1,12.39,211.12,146,56,7
1,12.39,211.12,136,64,2
1,12.39,211.09,140,79,28
1,12.39,211.15,133,68,28
1,12.58,214.26,144,78,2
1,12.4,211.32,168,62,11
1,12.4,211.35,157,73,14
1,12.42,211.55,152,73,6
1,12.41,211.53,146,57,21
1,12.41,211.53,174,69,8
1,12.41,211.52,139,74,20
1,12.41,211.52,149,78,32
1,12.41,211.51,155,75,21
1,12.41,211.49,149,65,24
1,12.4,211.35,168,67,23
1,12.41,211.48,152,72,9
1,12.41,211.46,161,64,16
1,12.41,211.44,143,64,21
1,12.41,211.43,137,72,11
1,12.4,211.42,141,74,8
1,12.4,211.42,144,71,16
1,12.4,211.41,147,62,12
1,12.4,211.38,142,66,16
1,12.41,211.46,161,61,5
1,12.32,210.16,150,65,26
1,12.58,214.29,153,75,34
1,12.58,214.31,153,65,14
1,12.78,217.61,156,67,34
1,12.78,217.58,144,71,17
1,12.78,217.57,157,64,21
1,12.78,217.52,146,62,23
1,12.78,217.52,156,56,2
1,12.78,217.51,149,72,9
1,12.78,217.47,145,69,15
1,12.78,217.45,155,65,13
1,12.78,217.45,157,59,2
1,12.78,217.44,156,62,16
1,12.77,217.41,158,83,13
1,12.77,217.4,145,66,4
1,12.77,217.39,130,65,8
1,12.77,217.36,131,65,19
1,12.77,217.36,149,70,13
1,12.78,217.62,148,81,20
1,12.79,217.63,151,81,30
1,12.79,217.65,141,72,19
1,12.79,217.65,159,86,4
1,12.8,217.97,159,69,17
1,12.8,217.97,160,81,2
1,12.8,217.95,159,76,14
1,12.8,217.94,144,81,13
1,12.8,217.94,153,61,18
1,12.8,217.92,155,64,11
1,12.8,217.92,156,74,16
1,12.77,217.36,164,69,9
1,12.8,217.91,149,73,11
1,12.8,217.8,149,76,27
1,12.79,217.77,165,76,13
1,12.79,217.75,147,71,17
1,12.79,217.73,168,63,27
1,12.79,217.72,153,64,7
1,12.79,217.68,142,63,18
1,12.79,217.68,126,85,15
1,12.8,217.84,151,83,16
1,12.81,217.99,141,77,16
1,12.77,217.34,158,58,29
1,12.77,217.29,148,74,19
1,12.75,216.99,150,50,12
1,12.75,216.98,127,77,12
1,12.75,216.97,168,45,20
1,12.74,216.95,162,69,16
1,12.74,216.91,160,68,23
1,12.74,216.91,173,73,19
1,12.74,216.9,149,77,16
1,12.74,216.9,155,79,11
1,12.73,216.89,144,68,32
1,12.73,216.88,159,75,32
1,12.73,216.87,163,64,3
1,12.73,216.85,135,74,12
1,12.73,216.85,142,63,13
1,12.73,216.84,159,71,20
1,12.73,216.83,152,57,25
1,12.75,217.0,161,79,20
1,12.75,217.01,161,75,8
1,12.75,217.07,147,83,10
1,12.75,217.07,139,71,17
1,12.77,217.29,140,66,32
1,12.77,217.28,153,75,23
1,12.76,217.28,137,70,9
1,12.76,217.26,146,69,15
1,12.76,217.26,137,78,25
1,12.76,217.22,151,83,18
1,12.76,217.22,140,78,2
1,12.77,217.29,152,80,2
1,12.76,217.21,147,72,4
1,12.76,217.17,160,67,18
1,12.76,217.17,158,88,16
1,12.76,217.12,157,56,2
1,12.76,217.11,154,69,21
1,12.75,217.1,170,77,7
1,12.75,217.09,142,80,17
1,12.75,217.07,158,57,8
1,12.76,217.19,145,66,11
1,12.73,216.8,154,84,13
1,12.81,218.0,161,76,9
1,12.81,218.04,167,63,39
1,12.89,218.9,157,77,15
1,12.88,218.87,144,70,12
1,12.88,218.86,144,71,31
1,12.88,218.86,135,94,14
1,12.88,218.86,146,75,21
1,12.88,218.86,141,76,15
1,12.88,218.85,158,75,2
1,12.88,218.78,134,67,6
1,12.88,218.76,149,72,25
1,12.88,218.75,143,62,7
1,12.88,218.75,137,80,18
1,12.87,218.73,159,69,2
1,12.87,218.72,155,60,10
1,12.87,218.72,164,84,21
1,12.87,218.72,159,62,9
1,12.89,218.91,146,69,21
1,12.89,218.92,166,63,38
1,12.89,218.95,147,61,17
1,12.89,218.98,152,98,27
1,12.9,219.25,170,83,20
1,12.9,219.24,146,67,20
1,12.9,219.2,144,79,18
1,12.9,219.2,151,50,3
1,12.9,219.19,149,68,10
1,12.9,219.17,144,54,10
1,12.9,219.14,150,77,24
1,12.87,218.71,160,70,17
1,12.89,219.13,147,57,13
1,12.89,219.12,154,82,14
1,12.89,219.09,144,72,13
1,12.89,219.09,155,72,20
1,12.89,219.08,142,58,27
1,12.89,219.08,159,72,21
1,12.89,218.99,152,66,14
1,12.89,218.98,150,78,40
1,12.89,219.12,163,73,18
1,12.81,218.03,148,89,2
1,12.87,218.7,139,62,20
1,12.87,218.68,135,74,26
1,12.83,218.3,145,63,23
1,12.83,218.29,149,57,24
1,12.83,218.28,140,64,13
1,12.83,218.25,166,61,2
1,12.83,218.22,148,70,15
1,12.83,218.17,148,73,16
1,12.83,218.15,145,72,22
1,12.83,218.15,144,54,34
1,12.83,218.13,160,58,2
1,12.82,218.12,152,73,29
1,12.82,218.11,153,80,14
1,12.82,218.07,140,77,17
1,12.82,218.07,152,65,24
1,12.82,218.06,165,63,2
1,12.81,218.04,143,69,8
1,12.83,218.32,147,79,15
1,12.83,218.32,159,68,4
1,12.84,218.37,161,68,17
1,12.84,218.37,154,84,9
1,12.87,218.67,149,79,33
1,12.86,218.67,126,71,10
1,12.86,218.63,133,67,2
1,12.85,218.63,137,57,13
1,12.85,218.6,153,74,13
1,12.85,218.59,149,80,25
1,12.85,218.59,144,62,13
1,12.87,218.68,154,79,22
1,12.85,218.58,137,60,5
1,12.85,218.54,142,71,18
1,12.84,218.54,145,87,6
1,12.84,218.48,153,69,25
1,12.84,218.46,155,69,20
1,12.84,218.41,152,71,29
1,12.84,218.4,153,66,21
1,12.84,218.37,144,55,2
1,12.85,218.57,154,57,11
1,12.73,216.77,157,75,17
1,12.73,216.77,147,75,2
1,12.73,216.77,151,68,3
1,12.62,215.22,156,69,27
1,12.62,215.21,162,78,13
1,12.62,215.18,155,63,15
1,12.62,215.16,163,99,10
1,12.62,215.14,146,78,19
1,12.62,215.14,156,67,14
1,12.62,215.13,151,75,19
1,12.62,215.12,153,86,2
1,12.62,215.11,154,70,4
1,12.61,215.06,157,69,23
1,12.61,215.05,145,66,15
1,12.61,215.03,167,57,21
1,12.61,215.01,160,67,30
1,12.61,215.0,159,66,13
1,12.61,214.97,177,63,22
1,12.62,215.22,147,57,11
1,12.63,215.22,168,71,14
1,12.63,215.22,157,86,16
1,12.63,215.26,157,64,33
1,12.65,215.53,164,61,13
1,12.65,215.53,146,83,2
1,12.65,215.51,174,56,11
1,12.64,215.5,140,83,17
1,12.64,215.49,147,72,18
1,12.64,215.49,163,71,7
1,12.64,215.42,160,53,7
1,12.61,214.95,171,73,17
1,12.64,215.37,145,68,21
1,12.63,215.31,141,59,16
1,12.63,215.3,149,73,8
1,12.63,215.28,152,70,17
1,12.63,215.28,148,68,32
1,12.63,215.28,158,61,32
1,12.63,215.28,145,74,12
1,12.63,215.28,155,71,25
1,12.64,215.34,150,74,7
1,12.65,215.55,157,59,16
1,12.61,214.92,167,81,32
1,12.61,214.88,151,71,13
1,12.59,214.53,166,80,2
1,12.59,214.52,153,62,37
1,12.59,214.49,153,58,16
1,12.59,214.49,150,43,12
1,12.59,214.48,138,84,39
1,12.59,214.48,151,62,10
1,12.58,214.47,146,88,26
1,12.58,214.46,159,48,30
1,12.58,214.44,153,56,2
1,12.58,214.4,163,70,25
1,12.58,214.38,153,87,9
1,12.58,214.38,165,85,9
1,12.58,214.35,154,71,22
1,12.58,214.35,163,76,15
1,12.58,214.34,150,84,2
1,12.59,214.54,152,76,18
1,12.59,214.56,145,81,11
1,12.59,214.56,146,50,7
1,12.59,214.56,154,52,21
1,12.61,214.81,144,71,12
1,12.6,214.79,156,73,29
1,12.6,214.76,143,80,31
1,12.6,214.76,153,59,2
1,12.6,214.76,140,96,30
1,12.6,214.73,144,86,2
1,12.6,214.69,155,76,21
1,12.61,214.91,160,67,22
1,12.6,214.65,154,73,28
1,12.6,214.64,156,52,19
1,12.6,214.64,173,82,21
1,12.6,214.62,149,66,10
1,12.6,214.61,154,64,2
1,12.6,214.61,157,62,34
1,12.59,214.58,147,76,11
1,12.59,214.57,126,73,18
1,12.6,214.65,143,67,19
1,12.65,215.57,147,70,10
1,12.65,215.58,164,66,23
1,12.66,215.61,150,89,2
1,12.71,216.46,134,84,13
1,12.71,216.44,145,54,7
1,12.71,216.43,166,59,7
1,12.71,216.43,154,51,18
1,12.71,216.4,143,79,14
1,12.71,216.4,153,65,20
1,12.71,216.36,165,68,8
1,12.7,216.33,155,76,16
1,12.7,216.32,136,72,14
1,12.7,216.28,159,65,3
1,12.7,216.25,152,70,2
1,12.7,216.23,150,73,10
1,12.7,216.21,141,77,10
1,12.7,216.2,148,72,30
1,12.7,216.2,150,63,24
1,12.71,216.47,160,66,15
1,12.71,216.51,167,87,5
1,12.71,216.52,138,77,8
1,12.71,216.53,152,57,7
1,12.73,216.74,151,90,2
1,12.73,216.73,143,73,24
1,12.73,216.72,137,72,2
1,12.73,216.71,141,55,21
1,12.73,216.71,144,54,19
1,12.73,216.69,157,66,29
1,12.72,216.69,156,81,23
1,12.7,216.17,143,72,20
1,12.72,216.67,148,66,15
1,12.72,216.61,156,72,2
1,12.72,216.6,158,72,23
1,12.72,216.59,150,72,11
1,12.72,216.58,160,72,29
1,12.72,216.57,164,57,16
1,12.72,216.56,115,70,19
1,12.72,216.56,154,63,20
1,12.72,216.66,153,90,40
1,12.7,216.14,159,69,17
1,12.7,216.14,158,68,18
1,12.7,216.09,145,65,10
1,12.68,215.85,154,79,17
1,12.68,215.83,128,83,4
1,12.67,215.82,143,70,10
1,12.67,215.81,162,74,37
1,12.67,215.81,148,63,2
1,12.67,215.78,155,77,2
1,12.67,215.77,163,73,11
1,12.68,215.86,159,91,30
1,12.67,215.76,160,69,16
1,12.66,215.74,126,73,15
1,12.66,215.73,153,67,12
1,12.66,215.69,146,67,2
1,12.66,215.67,162,65,4
1,12.66,215.63,152,60,2
1,12.66,215.63,152,75,26
1,12.66,215.62,141,82,25
1,12.66,215.74,156,71,2
1,12.58,214.3,145,68,13
1,12.68,215.86,145,75,14
1,12.68,215.88,133,69,15
1,12.69,216.09,153,61,15
1,12.69,216.07,156,72,18
1,12.69,216.03,156,93,17
1,12.69,216.03,149,72,24
1,12.69,216.01,143,79,20
1,12.69,216.01,130,60,8
1,12.69,215.99,144,76,22
1,12.68,215.87,149,67,2
1,12.69,215.97,144,54,7
1,12.68,215.94,156,78,17
1,12.68,215.93,160,59,2
1,12.68,215.92,126,59,14
1,12.68,215.92,149,52,8
1,12.68,215.91,147,89,21
1,12.68,215.9,144,70,13
1,12.68,215.89,130,69,29
1,12.68,215.95,159,37,28
1,11.45,197.43,141,72,2
1,10.66,184.35,153,76,4
1,11.45,197.41,153,73,31
1,10.29,178.55,137,61,16
1,10.29,178.54,170,63,9
1,10.29,178.53,151,77,12
1,10.29,178.51,150,61,17
1,10.29,178.51,144,49,5
1,10.28,178.5,152,72,7
1,10.28,178.48,149,80,22
1,10.28,178.47,150,65,6
1,10.28,178.45,147,59,23
1,10.28,178.43,133,70,39
1,10.28,178.41,162,66,24
1,10.28,178.41,161,59,13
1,10.27,178.41,130,55,8
1,10.27,178.39,149,68,14
1,10.27,178.38,176,69,12
1,10.29,178.59,177,84,12
1,10.29,178.64,156,76,14
1,10.29,178.69,139,84,5
1,10.29,178.7,140,67,2
1,10.32,178.95,159,65,17
1,10.32,178.95,135,75,16
1,10.32,178.94,158,66,10
1,10.32,178.93,147,59,4
1,10.32,178.93,142,72,29
1,10.31,178.89,140,63,23
1,10.31,178.85,148,70,18
1,10.27,178.36,160,58,2
1,10.31,178.8,164,76,21
1,10.3,178.77,140,68,11
1,10.3,178.76,161,64,21
1,10.3,178.76,151,67,17
1,10.3,178.75,157,81,15
1,10.3,178.75,172,60,2
1,10.29,178.74,156,60,25
1,10.29,178.73,146,82,17
1,10.3,178.78,168,70,15
1,10.32,178.96,145,75,10
1,10.27,178.33,153,63,10
1,10.26,178.28,142,73,5
1,10.24,177.96,156,59,13
1,10.23,177.95,155,49,22
1,10.23,177.93,150,66,11
1,10.23,177.91,154,59,28
1,10.23,177.88,166,66,18
1,10.23,177.87,135,61,21
1,10.23,177.84,153,68,15
1,10.23,177.83,143,80,5
1,10.23,177.82,168,60,33
1,10.22,177.78,154,68,27
1,10.22,177.76,153,64,6
1,10.22,177.76,164,68,2
1,10.22,177.7,153,81,10
1,10.21,177.69,141,81,20
1,10.21,177.67,145,57,23
1,10.24,177.97,150,61,25
1,10.24,177.97,143,78,2
1,10.24,178.0,170,74,8
1,10.24,178.0,153,68,4
1,10.26,178.28,144,58,13
1,10.26,178.27,142,54,34
1,10.26,178.25,156,57,27
1,10.26,178.23,148,61,19
1,10.26,178.23,156,67,2
1,10.26,178.19,143,73,19
1,10.26,178.16,155,71,9
1,10.27,178.29,159,79,15
1,10.26,178.13,155,82,6
1,10.26,178.11,160,76,12
1,10.26,178.11,139,85,27
1,10.25,178.1,156,68,25
1,10.25,178.1,149,69,14
1,10.25,178.1,157,65,9
1,10.25,178.06,148,54,14
1,10.25,178.04,143,72,34
1,10.26,178.13,147,67,14
1,10.21,177.67,158,63,5
1,10.32,178.96,138,80,32
1,10.33,178.99,143,57,2
1,10.37,179.84,153,74,25
1,10.37,179.82,154,68,11
1,10.37,179.79,143,75,7
1,10.37,179.79,160,68,2
1,10.37,179.78,161,73,25
1,10.37,179.78,152,81,38
1,10.36,179.72,178,62,8
1,10.36,179.71,139,68,10
1,10.36,179.7,147,72,11
1,10.36,179.68,144,65,18
1,10.36,179.68,143,71,3
1,10.36,179.66,150,68,20
1,10.36,179.66,158,68,14
1,10.36,179.65,161,75,10
1,10.36,179.65,166,76,9
1,10.37,179.87,155,78,2
1,10.37,179.88,146,82,2
1,10.37,179.88,148,70,30
1,10.37,179.89,138,83,15
1,10.39,180.04,151,60,13
1,10.39,180.03,161,54,14
1,10.39,180.03,146,51,12
1,10.38,180.02,146,77,2
1,10.38,179.99,137,66,13
1,10.38,179.99,145,70,17
1,10.38,179.97,168,60,10
1,10.36,179.62,139,56,17
1,10.38,179.96,166,75,19
1,10.38,179.94,150,67,23
1,10.38,179.93,160,71,4
1,10.38,179.93,153,57,12
1,10.38,179.92,146,74,10
1,10.38,179.9,161,66,6
1,10.38,179.9,143,75,9
1,10.37,179.89,124,70,22
1,10.38,179.94,149,72,2
1,10.32,178.99,151,71,3
1,10.35,179.61,156,63,21
1,10.35,179.6,142,77,5
1,10.34,179.22,140,68,4
1,10.34,179.22,159,75,21
1,10.34,179.18,147,74,7
1,10.34,179.18,169,70,9
1,10.33,179.16,165,61,23
1,10.33,179.11,159,89,16
1,10.33,179.1,146,84,26
1,10.33,179.08,169,57,19
1,10.33,179.08,144,65,2
1,10.33,179.07,143,79,6
1,10.33,179.07,143,60,6
1,10.33,179.02,157,81,9
1,10.33,179.01,138,64,24
1,10.33,178.99,121,70,24
1,10.33,178.99,135,60,15
1,10.34,179.22,165,72,6
1,10.34,179.23,140,62,2
1,10.34,179.24,126,56,17
1,10.34,179.25,159,70,2
1,10.35,179.59,150,68,2
1,10.35,179.58,166,94,18
1,10.35,179.55,136,78,26
1,10.35,179.54,163,85,28
1,10.35,179.54,173,60,6
1,10.35,179.5,148,68,18
1,10.35,179.49,145,73,19
1,10.35,179.6,148,70,14
1,10.35,179.47,139,83,3
1,10.35,179.42,146,72,12
1,10.35,179.36,153,73,10
1,10.35,179.36,147,69,6
1,10.35,179.35,143,69,23
1,10.35,179.3,155,67,12
1,10.34,179.27,147,85,17
1,10.34,179.26,144,89,10
1,10.35,179.44,136,64,13
1,10.39,180.06,150,63,7
1,10.21,177.66,140,55,14
1,10.21,177.63,156,69,18
1,10.11,175.84,135,69,23
1,10.11,175.83,148,75,21
1,10.11,175.82,161,90,13
1,10.11,175.82,147,71,30
1,10.11,175.8,155,62,32
1,10.11,175.8,165,75,16
1,10.1,175.75,149,60,15
1,10.1,175.75,149,61,8
1,10.1,175.71,143,69,12
1,10.1,175.69,150,76,15
1,10.1,175.69,161,53,10
1,10.1,175.68,134,65,14
1,10.09,175.65,140,67,3
1,10.09,175.64,149,61,16
1,10.09,175.63,150,72,8
1,10.11,175.84,164,75,20
1,10.11,175.84,151,69,22
1,10.11,175.86,162,73,6
1,10.11,175.86,140,74,2
1,10.13,176.23,152,72,30
1,10.13,176.22,160,79,8
1,10.13,176.22,149,79,2
1,10.13,176.2,149,50,7
1,10.12,176.19,148,63,5
1,10.12,176.18,155,59,11
1,10.12,176.09,148,63,10
1,10.09,175.63,157,78,12
1,10.12,176.08,137,72,24
1,10.12,176.04,149,48,20
1,10.12,176.01,161,72,26
1,10.12,175.99,152,88,8
1,10.11,175.95,146,86,7
1,10.11,175.94,127,82,14
1,10.11,175.93,135,62,23
1,10.11,175.87,137,68,28
1,10.12,176.04,151,61,7
1,10.13,176.23,150,64,10
1,10.09,175.62,138,67,26
1,10.09,175.58,143,61,22
1,10.06,175.22,144,86,10
1,10.06,175.22,150,73,8
1,10.05,175.19,166,76,8
1,10.05,175.13,164,79,10
1,10.05,175.11,158,57,12
1,10.05,175.1,164,57,17
1,10.05,175.1,141,71,21
1,10.05,175.1,160,50,24
1,10.05,175.1,148,71,22
1,10.05,175.09,156,65,17
1,10.05,175.09,150,59,23
1,10.05,175.09,150,76,26
1,10.04,175.08,150,81,19
1,10.04,175.07,169,76,18
1,10.04,175.05,138,63,2
1,10.06,175.23,158,64,20
1,10.06,175.26,155,76,22
1,10.06,175.27,149,58,14
1,10.07,175.28,169,75,2
1,10.09,175.55,157,50,2
1,10.08,175.54,145,82,21
1,10.08,175.53,145,80,18
1,10.08,175.53,146,75,17
1,10.08,175.52,165,85,14
1,10.08,175.5,165,87,23
1,10.07,175.47,152,77,12
1,10.09,175.59,142,65,23
1,10.07,175.46,160,56,15
1,10.07,175.42,134,53,23
1,10.07,175.36,143,67,23
1,10.07,175.33,147,68,18
1,10.07,175.31,155,72,11
1,10.07,175.3,166,66,2
1,10.07,175.3,159,73,10
1,10.07,175.29,145,86,4
1,10.07,175.45,156,71,25
1,10.21,177.64,138,72,30
1,10.14,176.24,129,61,16
1,10.14,176.33,145,71,20
1,10.19,177.3,156,59,31
1,10.19,177.28,147,67,10
1,10.19,177.28,155,71,2
1,10.19,177.27,135,62,6
1,10.19,177.26,147,64,28
1,10.19,177.26,132,63,29
1,10.19,177.24,149,78,7
1,10.19,177.24,155,59,2
1,10.19,177.21,155,70,2
1,10.18,177.19,141,76,19
1,10.18,177.14,159,62,2
1,10.18,177.09,151,77,2
1,10.18,177.08,148,60,15
1,10.18,177.01,154,71,15
1,10.18,177.0,156,70,37
1,10.19,177.32,153,65,6
1,10.19,177.33,149,55,24
1,10.19,177.33,156,66,2
1,10.19,177.34,158,82,22
1,10.21,177.63,148,69,20
1,10.21,177.63,158,64,4
1,10.21,177.62,141,76,28
1,10.2,177.62,149,64,5
1,10.2,177.58,164,78,11
1,10.2,177.56,149,76,2
1,10.2,177.55,142,70,2
1,10.18,176.99,177,60,18
1,10.2,177.54,150,71,18
1,10.2,177.52,144,76,16
1,10.2,177.47,143,73,8
1,10.2,177.44,163,46,11
1,10.2,177.41,148,74,27
1,10.2,177.4,154,79,6
1,10.19,177.39,154,72,11
1,10.19,177.38,133,69,23
1,10.2,177.54,135,61,21
1,10.14,176.31,136,79,15
1,10.18,176.98,161,71,5
1,10.18,176.96,159,74,31
1,10.15,176.6,136,74,5
1,10.15,176.59,141,64,17
1,10.15,176.56,139,58,18
1,10.15,176.46,148,80,9
1,10.15,176.46,166,82,29
1,10.15,176.46,151,66,33
1,10.15,176.45,132,61,20
1,10.15,176.44,154,73,7
1,10.14,176.42,152,63,23
1,10.14,176.42,164,62,18
1,10.14,176.39,139,91,18
1,10.14,176.39,156,82,10
1,10.14,176.38,135,60,12
1,10.14,176.38,141,79,28
1,10.14,176.34,149,76,6
1,10.16,176.65,168,70,14
1,10.16,176.68,154,64,13
1,10.16,176.69,155,64,11
1,10.16,176.7,160,72,30
1,10.18,176.96,165,83,18
1,10.18,176.95,158,79,9
1,10.18,176.92,145,77,15
1,10.18,176.92,153,76,26
1,10.17,176.91,169,65,9
1,10.17,176.88,129,61,2
1,10.17,176.88,155,74,15
1,10.18,176.97,157,73,31
1,10.17,176.86,136,84,6
1,10.17,176.82,155,81,2
1,10.17,176.82,155,64,11
1,10.17,176.81,157,82,2
1,10.17,176.81,138,69,25
1,10.16,176.79,157,72,2
1,10.16,176.78,155,60,11
1,10.16,176.77,130,73,5
1,10.17,176.84,151,85,32
1,10.39,180.07,149,64,18
1,10.39,180.08,161,65,13
1,10.39,180.08,161,75,29
1,10.58,182.93,126,72,12
1,10.58,182.93,154,55,3
1,10.58,182.92,137,94,6
1,10.58,182.89,156,70,21
1,10.58,182.89,156,70,46
1,10.58,182.89,143,61,11
1,10.57,182.86,141,72,34
1,10.57,182.85,137,79,21
1,10.57,182.84,157,78,2
1,10.57,182.83,153,62,13
1,10.57,182.83,160,72,23
1,10.57,182.79,148,77,12
1,10.57,182.78,144,71,10
1,10.57,182.73,151,68,24
1,10.57,182.73,146,71,15
1,10.58,182.94,150,62,36
1,10.58,182.94,137,67,4
1,10.58,182.96,164,51,27
1,10.58,183.02,161,73,18
1,10.6,183.14,142,84,46
1,10.6,183.14,161,82,14
1,10.6,183.12,167,63,21
1,10.6,183.11,150,75,18
1,10.6,183.1,157,57,14
1,10.59,183.1,160,77,24
1,10.59,183.1,149,70,15
1,10.57,182.72,154,81,28
1,10.59,183.09,154,64,22
1,10.59,183.07,148,56,15
1,10.59,183.06,158,90,12
1,10.59,183.06,138,69,2
1,10.59,183.06,141,79,15
1,10.59,183.05,182,69,30
1,10.59,183.05,148,78,2
1,10.59,183.04,133,62,15
1,10.59,183.07,151,82,18
1,10.6,183.17,141,75,3
1,10.57,182.71,135,69,9
1,10.57,182.69,171,70,2
1,10.55,182.49,162,68,8
1,10.55,182.46,163,47,24
1,10.54,182.44,151,67,14
1,10.54,182.43,148,66,32
1,10.54,182.42,148,53,30
1,10.54,182.41,154,60,25
1,10.54,182.41,151,66,24
1,10.54,182.4,157,66,2
1,10.54,182.37,147,64,20
1,10.54,182.37,145,72,2
1,10.54,182.33,150,63,23
1,10.54,182.31,145,66,16
1,10.53,182.29,132,83,2
1,10.53,182.29,153,59,17
1,10.53,182.28,136,68,32
1,10.55,182.51,166,90,26
1,10.56,182.51,140,74,14
1,10.56,182.53,164,58,24
1,10.56,182.54,174,69,17
1,10.57,182.68,162,65,13
1,10.57,182.67,132,67,2
1,10.57,182.66,156,69,33
1,10.57,182.65,144,68,11
1,10.56,182.64,167,97,17
1,10.56,182.64,161,62,7
1,10.56,182.62,160,97,30
1,10.57,182.71,154,63,15
1,10.56,182.62,142,69,24
1,10.56,182.58,140,71,2
1,10.56,182.58,145,79,16
1,10.56,182.57,149,78,23
1,10.56,182.57,157,47,25
1,10.56,182.57,147,74,20
1,10.56,182.55,158,85,10
1,10.56,182.54,159,71,5
1,10.56,182.6,156,64,12
1,10.53,182.28,150,59,4
1,10.6,183.17,149,75,5
1,10.6,183.2,154,68,3
1,10.65,184.09,163,62,14
1,10.65,184.01,167,54,20
1,10.64,184.0,163,62,24
1,10.64,183.97,154,66,9
1,10.64,183.96,148,69,31
1,10.64,183.94,146,69,17
1,10.64,183.91,161,75,2
1,10.64,183.89,149,69,3
1,10.64,183.89,147,78,19
1,10.64,183.85,172,82,26
1,10.64,183.81,165,72,2
1,10.64,183.79,160,61,15
1,10.63,183.78,151,65,6
1,10.63,183.75,144,86,22
1,10.63,183.74,160,55,2
1,10.65,184.09,143,93,35
1,10.65,184.11,143,65,15
1,10.65,184.11,131,87,14
1,10.65,184.12,148,71,20
1,10.66,184.28,141,62,38
1,10.66,184.27,157,81,15
1,10.66,184.27,142,65,31
1,10.66,184.27,156,65,18
1,10.66,184.25,155,76,19
1,10.66,184.25,141,70,37
1,10.66,184.22,150,60,17
1,10.63,183.73,148,64,35
1,10.65,184.22,151,75,3
1,10.65,184.19,141,83,9
1,10.65,184.18,149,69,7
1,10.65,184.17,139,79,30
1,10.65,184.16,135,61,25
1,10.65,184.16,157,77,15
1,10.65,184.14,136,76,42
1,10.65,184.12,158,85,25
1,10.65,184.19,145,55,33
1,10.6,183.19,148,78,24
1,10.63,183.71,164,71,19
1,10.63,183.68,149,74,24
1,10.61,183.41,141,67,2
1,10.61,183.4,153,61,16
1,10.61,183.39,152,83,2
1,10.61,183.39,157,67,18
1,10.61,183.39,140,82,15
1,10.61,183.39,153,72,13
1,10.61,183.39,145,61,23
1,10.61,183.38,157,82,2
1,10.61,183.38,148,60,8
